_vocab,finance,sports,medicine,technology
lends,0.6707693934440613,0.7380617260932922,0.7529945969581604,0.667031466960907
credence,0.6320953369140625,0.7111401557922363,0.7313314080238342,0.6379863619804382
shaath,0.6690293550491333,0.7363501191139221,0.7478127479553223,0.6518413424491882
adriatic,0.6735209822654724,0.7036876678466797,0.7301157116889954,0.6143682599067688
dynamite,0.6598384380340576,0.6992458701133728,0.710186779499054,0.6588891744613647
blew,0.6523151993751526,0.6991332769393921,0.7054743766784668,0.6512046456336975
mad,0.6613204479217529,0.6968672871589661,0.7352044582366943,0.698756992816925
cow,0.6652527451515198,0.7003582119941711,0.7368090748786926,0.670493483543396
disciplined,0.6637672185897827,0.7067779898643494,0.7289871573448181,0.6756808757781982
conjunction,0.6719586253166199,0.7418091297149658,0.7242713570594788,0.6436065435409546
itsa,0.6915073990821838,0.726671576499939,0.7475593686103821,0.6407234072685242
taekwondo,0.6665473580360413,0.7406159043312073,0.7373583912849426,0.6496502757072449
weekes,0.5671511292457581,0.6345035433769226,0.5979580879211426,0.5699672698974609
unrestricted,0.6764461994171143,0.7296543121337891,0.7388721108436584,0.6693172454833984
bankrolling,0.6714553236961365,0.7112959027290344,0.7336857914924622,0.6309032440185547
fundamentals,0.7087029218673706,0.7152989506721497,0.7595086693763733,0.6530287861824036
firefighters,0.6336671113967896,0.7265491485595703,0.7112841010093689,0.6641170382499695
ammunition,0.6979955434799194,0.6857507824897766,0.7361437678337097,0.6674929857254028
locust,0.6754868626594543,0.7257634401321411,0.7345532774925232,0.6812999844551086
infesting,0.7003353834152222,0.7228376269340515,0.7426705360412598,0.6618327498435974
mauritania,0.6625481247901917,0.7431021332740784,0.7439194321632385,0.6254575848579407
illini,0.6582038998603821,0.74285489320755,0.7488155364990234,0.6791364550590515
sabotaged,0.682263970375061,0.74001145362854,0.7417851686477661,0.6276363730430603
businessmen,0.6519044637680054,0.7098721861839294,0.7312610149383545,0.6494788527488708
streamed,0.6592375636100769,0.7141432762145996,0.7425064444541931,0.6684534549713135
finnish,0.6604510545730591,0.717275857925415,0.7044222354888916,0.6385722756385803
carolyn,0.6803916692733765,0.7252919673919678,0.7217573523521423,0.6605867147445679
parrish,0.6352681517601013,0.7105239629745483,0.7094256281852722,0.6507568955421448
ibrahim,0.683239758014679,0.7119607925415039,0.7271608114242554,0.6166393160820007
avalanche,0.6745215654373169,0.712944746017456,0.7654826641082764,0.6566638350486755
cypher,0.6632494330406189,0.7158904671669006,0.7226666212081909,0.6883058547973633
flatly,0.6464856863021851,0.7055314183235168,0.6708256602287292,0.6065096855163574
patience,0.667019784450531,0.7206510901451111,0.7408961057662964,0.6812939047813416
threatens,0.6659209132194519,0.7125347852706909,0.712726891040802,0.651923418045044
beatings,0.627699077129364,0.7081335186958313,0.6824570298194885,0.6702426671981812
defect,0.6975449323654175,0.7467449903488159,0.7503654360771179,0.6659811735153198
docherty,0.6389827728271484,0.6946292519569397,0.7196927666664124,0.6293140649795532
fingered,0.6434749960899353,0.6923364996910095,0.71809983253479,0.6724046468734741
masri,0.6357356309890747,0.7222810387611389,0.7335236072540283,0.6649952530860901
grooves,0.6912915110588074,0.6891099214553833,0.7170268297195435,0.6900956034660339
nightclubs,0.6789399981498718,0.7162758708000183,0.7548125386238098,0.68086838722229
methodist,0.6619477868080139,0.717738151550293,0.7407517433166504,0.6907657384872437
laureates,0.6709082722663879,0.738170325756073,0.7378344535827637,0.7101740837097168
celebrities,0.6980757117271423,0.7437991499900818,0.7520482540130615,0.6645128726959229
midwestern,0.6493608951568604,0.6999597549438477,0.7173749804496765,0.6365717053413391
fatter,0.6644006371498108,0.7164689302444458,0.7376538515090942,0.6453075408935547
snack,0.6728244423866272,0.7186024785041809,0.7442721724510193,0.658918023109436
carla,0.6672695875167847,0.7402883768081665,0.7474076151847839,0.6922215223312378
aboriginal,0.7095474004745483,0.7392873167991638,0.7491628527641296,0.6799832582473755
smoked,0.6480953097343445,0.6880823969841003,0.6819025278091431,0.6615051627159119
santa,0.6868435144424438,0.6774796843528748,0.7508326768875122,0.669278085231781
concentrations,0.6872585415840149,0.718568742275238,0.7409886121749878,0.6909621357917786
platinum,0.686410129070282,0.7314355373382568,0.7526415586471558,0.6680153012275696
implants,0.6589703559875488,0.7277128100395203,0.7351856231689453,0.6455082893371582
carb,0.6598922610282898,0.7176464200019836,0.7077714204788208,0.6468952298164368
saltwater,0.7220736145973206,0.7317218780517578,0.7839528918266296,0.6474019289016724
payable,0.6020460724830627,0.6663013100624084,0.6778008341789246,0.6525992751121521
seasoned,0.6986194849014282,0.739696204662323,0.7641569375991821,0.6558085083961487
holdouts,0.6387240886688232,0.7201557755470276,0.7280898094177246,0.6808750033378601
tainted,0.6386384963989258,0.6792468428611755,0.7264498472213745,0.6516594886779785
doubling,0.6643693447113037,0.7445718050003052,0.7170678973197937,0.6388563513755798
restrained,0.6509159207344055,0.7129173874855042,0.7198055386543274,0.658881425857544
echostar,0.6642049551010132,0.7225740551948547,0.7345992922782898,0.6586742997169495
exporting,0.6005534529685974,0.7026677131652832,0.7110950946807861,0.6636292338371277
gym,0.6680766344070435,0.7092896699905396,0.7234874963760376,0.6448158621788025
pardoned,0.6478549838066101,0.6814415454864502,0.6892449259757996,0.6185157299041748
fidel,0.6780291199684143,0.69138503074646,0.733540952205658,0.6748381853103638
castro,0.6843776106834412,0.7167384624481201,0.7257864475250244,0.6244133710861206
reel,0.7190848588943481,0.7024587988853455,0.7574959993362427,0.6723225712776184
recreational,0.664308488368988,0.7210733890533447,0.7569255828857422,0.6745812892913818
simpler,0.6677209138870239,0.7339360117912292,0.7558692097663879,0.6940576434135437
unchanged,0.6501355171203613,0.7321144938468933,0.7282354831695557,0.6729870438575745
fragrance,0.6531686186790466,0.7266805171966553,0.7447497844696045,0.6410973072052002
forecasting,0.695556640625,0.7193862795829773,0.7386457920074463,0.6775748133659363
grades,0.6701675653457642,0.7315185070037842,0.7485533952713013,0.619892954826355
auditing,0.630847156047821,0.7357904314994812,0.7171015739440918,0.6409360766410828
foremost,0.675916850566864,0.7288817167282104,0.7471254467964172,0.6458572149276733
mourned,0.6871975660324097,0.7123880982398987,0.7438470125198364,0.6902449727058411
tedford,0.60911625623703,0.718441367149353,0.7185297012329102,0.6647533774375916
belts,0.6880468726158142,0.7418278455734253,0.7474187612533569,0.6307840943336487
gilead,0.6617153286933899,0.7068054676055908,0.7194774150848389,0.6729373335838318
conocophillips,0.668462872505188,0.7271607518196106,0.74018394947052,0.6440292000770569
acceleration,0.7154325842857361,0.707197368144989,0.7448602914810181,0.6596412658691406
bricks,0.6622708439826965,0.7125378251075745,0.7334296107292175,0.6853841543197632
interpol,0.666623592376709,0.7367557287216187,0.7388601303100586,0.6675930023193359
reinstated,0.6612478494644165,0.7081948518753052,0.7357146143913269,0.6388566493988037
dwight,0.663581132888794,0.7420307993888855,0.743973433971405,0.7079753875732422
crushed,0.6725951433181763,0.7436627745628357,0.7556576132774353,0.6764677166938782
sterility,0.6620151996612549,0.7334380149841309,0.7319144606590271,0.6658348441123962
possibilities,0.6681787967681885,0.7275682091712952,0.7506611943244934,0.6542876362800598
yakovlev,0.6432768702507019,0.708564281463623,0.7276645302772522,0.6812585592269897
integrator,0.6650672554969788,0.686095118522644,0.7219705581665039,0.6570585370063782
threshold,0.636285662651062,0.6975942254066467,0.7519732117652893,0.6524599194526672
tomlinson,0.6886064410209656,0.706323504447937,0.7432501316070557,0.6320364475250244
retief,0.6813283562660217,0.7272433042526245,0.7568856477737427,0.6690150499343872
goosen,0.7164498567581177,0.6925027966499329,0.7728550434112549,0.6324635744094849
jingjing,0.6388272643089294,0.7244839072227478,0.7162436842918396,0.6740788221359253
wu,0.662568986415863,0.7023173570632935,0.7138424515724182,0.6294500827789307
minxia,0.6575491428375244,0.728415310382843,0.726599931716919,0.6119535565376282
gobbled,0.6598539352416992,0.7174903750419617,0.7394919991493225,0.6470499634742737
cohen,0.7024725079536438,0.732840359210968,0.7552638053894043,0.6514179110527039
pep,0.6793401837348938,0.7236965298652649,0.7441554069519043,0.6668446063995361
demons,0.6609071493148804,0.7574045062065125,0.7234547138214111,0.6378306150436401
endure,0.6796048879623413,0.7134917974472046,0.7244957685470581,0.652050793170929
amr,0.6893976330757141,0.7446273565292358,0.7635733485221863,0.6652108430862427
op,0.6897269487380981,0.7379159927368164,0.7518993020057678,0.673860490322113
understate,0.6164339184761047,0.6871765851974487,0.6816248297691345,0.605830192565918
distort,0.6608297824859619,0.7200308442115784,0.7385897040367126,0.666012704372406
lukoil,0.687939465045929,0.7004513740539551,0.7311846613883972,0.6273834109306335
deception,0.6767066121101379,0.7269899249076843,0.7577799558639526,0.6534479260444641
seafood,0.6304935812950134,0.7398484349250793,0.7230221033096313,0.66148442029953
liquefied,0.720790445804596,0.7537505030632019,0.7309304475784302,0.6388382911682129
justified,0.6657868027687073,0.7214792370796204,0.735294759273529,0.6583412289619446
fancied,0.6315834522247314,0.7080416083335876,0.6838598847389221,0.6297366619110107
tonights,0.6825599670410156,0.7271779775619507,0.7248180508613586,0.68404620885849
exiles,0.6554487943649292,0.7277073860168457,0.7304853200912476,0.6573964357376099
livid,0.6540225744247437,0.7193307876586914,0.7293035387992859,0.6824586987495422
clause,0.7276220321655273,0.7267546057701111,0.7721295952796936,0.6473053097724915
abortions,0.6800207495689392,0.7419999837875366,0.7818244099617004,0.6758788824081421
certifies,0.6660817861557007,0.712199330329895,0.7347241044044495,0.6483262777328491
authorization,0.6632031202316284,0.7428587675094604,0.7242222428321838,0.6468067169189453
filtering,0.5988985896110535,0.7119499444961548,0.7163054347038269,0.6895018219947815
frustrated,0.6585689783096313,0.7304418087005615,0.6976133584976196,0.6544990539550781
isp,0.6506898999214172,0.7301710844039917,0.7257159352302551,0.6739533543586731
instigating,0.6592174172401428,0.7193695902824402,0.716691255569458,0.6532167792320251
tormented,0.6546258330345154,0.7257019281387329,0.7151250243186951,0.663265585899353
crewman,0.6366376280784607,0.6905364394187927,0.7290239334106445,0.6408904790878296
distracted,0.6744343638420105,0.7370754480361938,0.7339627146720886,0.6476349830627441
hampered,0.6499074101448059,0.7358644604682922,0.7482420802116394,0.6693429350852966
britney,0.7078839540481567,0.7177929878234863,0.7451231479644775,0.6742532849311829
steamy,0.6964177489280701,0.7436314225196838,0.7499592304229736,0.6417198777198792
firestorm,0.6473390460014343,0.7350625991821289,0.7271575331687927,0.6841602921485901
timberlake,0.6214723587036133,0.7156429290771484,0.7207260727882385,0.6238006949424744
janet,0.6671847701072693,0.7257019281387329,0.7517911791801453,0.6761925220489502
mtv,0.6647226810455322,0.7095251679420471,0.7563875913619995,0.6355776190757751
recorder,0.6699608564376831,0.7210928201675415,0.720683753490448,0.6485296487808228
partisan,0.6585944890975952,0.7323230504989624,0.7547049522399902,0.6784636378288269
livestock,0.6559844613075256,0.7273766398429871,0.7504457235336304,0.6862218976020813
detonating,0.6550863981246948,0.7035733461380005,0.7187715768814087,0.6236151456832886
neurological,0.6428718566894531,0.7230738401412964,0.7024557590484619,0.6752579808235168
theresa,0.7031588554382324,0.7445242404937744,0.7274911999702454,0.6796622276306152
bulletproof,0.6497299671173096,0.7208376526832581,0.722091019153595,0.6300036311149597
crazy,0.6859282851219177,0.7319062948226929,0.7335945963859558,0.6643026471138
cared,0.6278553009033203,0.6963160634040833,0.7102604508399963,0.6110153198242188
establishment,0.6393148899078369,0.7101942896842957,0.7529560327529907,0.6728415489196777
verdict,0.6352483630180359,0.7095442414283752,0.7098373770713806,0.6713387370109558
imac,0.6633080840110779,0.7078673839569092,0.7066099643707275,0.6791229844093323
famer,0.6826481819152832,0.732615053653717,0.7414900660514832,0.6472712159156799
inspection,0.6641597151756287,0.7339232563972473,0.7343071699142456,0.6800428628921509
norms,0.638174295425415,0.7018946409225464,0.7366255521774292,0.6771717667579651
arose,0.6697075366973877,0.7246004939079285,0.739700973033905,0.6287463903427124
insight,0.6762159466743469,0.742360532283783,0.7389577627182007,0.6531416177749634
enrolled,0.6808804869651794,0.7250847220420837,0.7468448281288147,0.6786357760429382
scrapped,0.6630653142929077,0.7463641166687012,0.7550943493843079,0.6678990125656128
budgetary,0.6632421612739563,0.7385251522064209,0.7360997200012207,0.6498925685882568
crore,0.6750990748405457,0.7299931049346924,0.7428598403930664,0.6499646902084351
spotts,0.6347542405128479,0.6821978092193604,0.7031046748161316,0.6092560887336731
iraqs,0.6249328851699829,0.704271137714386,0.7441994547843933,0.6316043138504028
arabic,0.6755057573318481,0.7150297164916992,0.741253674030304,0.6567479372024536
flattened,0.6296743750572205,0.7224583625793457,0.7196056246757507,0.6497899889945984
cleaned,0.6525111198425293,0.7432673573493958,0.724165141582489,0.650246262550354
primed,0.6561926603317261,0.7323424816131592,0.7353938221931458,0.6499448418617249
darling,0.6924898624420166,0.712524950504303,0.742345929145813,0.6491888761520386
shinawatra,0.6713468432426453,0.7132917642593384,0.7598841190338135,0.6833547353744507
separated,0.6729373335838318,0.695659339427948,0.7400270700454712,0.682999312877655
aids,0.6775316596031189,0.7110832333564758,0.7402999401092529,0.6720333695411682
merchant,0.6876983046531677,0.7330063581466675,0.742182195186615,0.6691988110542297
michele,0.6371843814849854,0.6998686194419861,0.7086271643638611,0.6324462294578552
burns,0.6681302785873413,0.7213912010192871,0.7242117524147034,0.6761773824691772
characterized,0.6875841617584229,0.7367250919342041,0.7532253861427307,0.6269382834434509
enlisted,0.6771953105926514,0.721358597278595,0.7280989289283752,0.6271690726280212
disagrees,0.6699509024620056,0.73200523853302,0.7121801972389221,0.6761066913604736
booing,0.6579544544219971,0.7440288066864014,0.7360265254974365,0.6773557662963867
sections,0.6977512836456299,0.7340299487113953,0.7546626329421997,0.6252322793006897
biopharmaceutical,0.6762262582778931,0.7179231643676758,0.7437431216239929,0.6682685017585754
worsening,0.6848319172859192,0.6977663636207581,0.7312125563621521,0.6544028520584106
audits,0.6713709831237793,0.7077261209487915,0.7433273792266846,0.6620065569877625
techweb,0.6879668235778809,0.7389574646949768,0.7491903901100159,0.6502206921577454
wreaths,0.6368029117584229,0.7120189666748047,0.6916555762290955,0.6509814858436584
fraught,0.6978000998497009,0.7044017314910889,0.744884729385376,0.6850420236587524
translation,0.6541028618812561,0.7231031060218811,0.7669541835784912,0.6970082521438599
llodra,0.641647219657898,0.7190471887588501,0.7182132601737976,0.620348334312439
questionnaire,0.691612958908081,0.7421016097068787,0.763757586479187,0.6682793498039246
splashed,0.6616395115852356,0.729489266872406,0.7374987602233887,0.6454885601997375
theatre,0.673858106136322,0.7258533835411072,0.7663615942001343,0.6793988347053528
commentators,0.6696460247039795,0.7262735962867737,0.7236643433570862,0.6695346236228943
takers,0.7165471315383911,0.7118397951126099,0.7597420811653137,0.6929326057434082
surgeons,0.6617162823677063,0.7148957252502441,0.7299404740333557,0.6679885983467102
jawbone,0.6633471250534058,0.721655011177063,0.7517231702804565,0.671384334564209
dwayne,0.6385820508003235,0.7376737594604492,0.7229079604148865,0.6692289710044861
badgers,0.6377640962600708,0.7324795722961426,0.7070945501327515,0.6290575265884399
implemented,0.6823531985282898,0.7223927974700928,0.7369812726974487,0.6403339505195618
wiping,0.692313015460968,0.7325307726860046,0.7488294839859009,0.6588626503944397
malnourished,0.5963727235794067,0.6888973116874695,0.7041774988174438,0.6499941945075989
loit,0.6800180077552795,0.7058358788490295,0.7309781312942505,0.5999802947044373
pavin,0.623109757900238,0.7163109183311462,0.7048903703689575,0.6341382265090942
enjoyment,0.6646062135696411,0.7311432957649231,0.7338328957557678,0.6634791493415833
asa,0.6610230803489685,0.7357930541038513,0.7335736751556396,0.6470656991004944
chipped,0.6973628997802734,0.7190337777137756,0.736187219619751,0.6293291449546814
bleak,0.6626662611961365,0.7051153779029846,0.7563718557357788,0.671461820602417
andres,0.6210965514183044,0.7070319056510925,0.7021297812461853,0.6253924369812012
bsf,0.6062267422676086,0.6913684606552124,0.6859303712844849,0.5953916907310486
wagoner,0.6298760771751404,0.7275847792625427,0.6953740119934082,0.6284180879592896
values,0.656173825263977,0.7229588031768799,0.7349621653556824,0.6897316575050354
completes,0.650383710861206,0.7482287883758545,0.7475982904434204,0.6720833778381348
leapfrog,0.649753212928772,0.7120808362960815,0.7092210650444031,0.6548913717269897
zwick,0.6649512648582458,0.7299244403839111,0.7308624982833862,0.6543753743171692
harmful,0.6673228740692139,0.7148796916007996,0.7259487509727478,0.678799569606781
airtran,0.64656662940979,0.7301453351974487,0.7326729893684387,0.6671724915504456
conferences,0.6973053812980652,0.7300497889518738,0.7469502687454224,0.6535642743110657
swirl,0.6616777777671814,0.7442948222160339,0.740818440914154,0.6665856242179871
reprimand,0.6427915692329407,0.6789815425872803,0.709723949432373,0.637673020362854
diary,0.6578158140182495,0.7296841740608215,0.7330325245857239,0.6518977880477905
leafs,0.6397060751914978,0.7107338905334473,0.7215158939361572,0.6648195385932922
gm,0.6721503734588623,0.6892496943473816,0.69393390417099,0.6955406069755554
risking,0.6566658020019531,0.7410213351249695,0.7270052433013916,0.6631720662117004
pistons,0.6799213886260986,0.678010880947113,0.7095916271209717,0.6644896268844604
appendectomy,0.6425175666809082,0.7004643678665161,0.7129767537117004,0.6176291704177856
gourmet,0.5972017645835876,0.6880429983139038,0.6880629062652588,0.6118227243423462
pioneering,0.6745763421058655,0.7309153079986572,0.7287046909332275,0.6593852043151855
surgical,0.6614661812782288,0.7233554124832153,0.7429686784744263,0.6630008816719055
trojan,0.6721506714820862,0.7034385204315186,0.694900631904602,0.6719696521759033
rightly,0.6634575128555298,0.7192333936691284,0.746324896812439,0.6519926190376282
incapable,0.6415648460388184,0.6954454779624939,0.710294783115387,0.6389949321746826
technologically,0.6607006192207336,0.7206152677536011,0.7161272764205933,0.6509450674057007
regrets,0.6945629715919495,0.7290381193161011,0.759381890296936,0.672004222869873
staffing,0.6662061214447021,0.7485491037368774,0.7439152002334595,0.6597974300384521
peaked,0.6795541644096375,0.7280017733573914,0.7497231960296631,0.6562444567680359
singtel,0.6582103371620178,0.7138210535049438,0.7104830145835876,0.6588823795318604
pty,0.6738724112510681,0.6839995384216309,0.6817046999931335,0.6162797212600708
teleconference,0.7029930949211121,0.7507922053337097,0.737644612789154,0.6472534537315369
credits,0.6655429601669312,0.7216444611549377,0.7440565824508667,0.6732873916625977
bratwurst,0.6205002665519714,0.6782907843589783,0.6949735283851624,0.6281450390815735
jaw,0.6683573126792908,0.717039167881012,0.7516458630561829,0.6525039672851562
assisted,0.6647796034812927,0.7082094550132751,0.7401021718978882,0.6561946868896484
roscoe,0.6450475454330444,0.6905992031097412,0.739391565322876,0.6518492698669434
jennifer,0.7130913138389587,0.7107560038566589,0.7683060765266418,0.6915053129196167
capriati,0.6627172231674194,0.6929932236671448,0.7214691638946533,0.6581518054008484
nathalie,0.7181933522224426,0.7442384362220764,0.7679729461669922,0.6648087501525879
dempsey,0.6623681783676147,0.6925097107887268,0.7317702174186707,0.6457197070121765
countrywide,0.6953611969947815,0.7044764757156372,0.7390101552009583,0.6479439735412598
aqsa,0.6490821242332458,0.7172082662582397,0.7271573543548584,0.6569820046424866
brigades,0.6597136855125427,0.7329363822937012,0.7109829783439636,0.621883749961853
consulate,0.6584873199462891,0.6901560425758362,0.7262187600135803,0.6740849018096924
bronson,0.6209447979927063,0.6900426745414734,0.7034655809402466,0.6334939002990723
lie,0.6609583497047424,0.7199191451072693,0.7099180817604065,0.6631331443786621
sensing,0.6507341265678406,0.710437536239624,0.7319811582565308,0.6561594605445862
dependent,0.6612611413002014,0.7212477922439575,0.7390062808990479,0.6691527962684631
subpoenaed,0.6738767623901367,0.7218708395957947,0.7299390435218811,0.6659477353096008
rockville,0.6389349102973938,0.7193901538848877,0.7321104407310486,0.6627397537231445
permanently,0.6623682379722595,0.715788722038269,0.7417066693305969,0.6621734499931335
notebooks,0.6441786885261536,0.7144200801849365,0.7023530602455139,0.681686282157898
stereo,0.653984785079956,0.7250219583511353,0.7359688878059387,0.652373194694519
dechy,0.6931686997413635,0.6834722757339478,0.7502809762954712,0.6838956475257874
wrest,0.6733141541481018,0.7444320917129517,0.7272628545761108,0.6629243493080139
passports,0.6443827152252197,0.748256504535675,0.7608024477958679,0.6549952626228333
underwent,0.6904502511024475,0.7333873510360718,0.722959578037262,0.6143113374710083
birdied,0.702324390411377,0.70845627784729,0.7504676580429077,0.6768010854721069
nv,0.6515894532203674,0.7374624609947205,0.7163203358650208,0.6493856310844421
examiners,0.6405200958251953,0.7356369495391846,0.741872251033783,0.6686409115791321
supervise,0.6885811686515808,0.7165142893791199,0.7561427354812622,0.6876051425933838
restriction,0.624377965927124,0.714836061000824,0.7235238552093506,0.6567815542221069
misrepresented,0.6839380264282227,0.748666524887085,0.7700089812278748,0.688603401184082
unfavorable,0.6179991364479065,0.698381245136261,0.6993866562843323,0.6505395174026489
overly,0.6740760803222656,0.6874051094055176,0.7539708018302917,0.6581131219863892
insulting,0.6542584300041199,0.7150081992149353,0.7488324046134949,0.636346697807312
demoralised,0.6413079500198364,0.7077664732933044,0.7203901410102844,0.6668818593025208
instance,0.6938770413398743,0.7123169302940369,0.7304437756538391,0.6567906141281128
anglers,0.6922962069511414,0.7438903450965881,0.7573679089546204,0.6807674765586853
underestimated,0.6928541660308838,0.7403072714805603,0.7366366982460022,0.6852036714553833
rebuilt,0.6903541684150696,0.7067018151283264,0.7157526016235352,0.6620138883590698
intent,0.6921990513801575,0.6546667814254761,0.7451704144477844,0.6517918705940247
bean,0.6887549757957458,0.7188836336135864,0.737703800201416,0.6797023415565491
commences,0.6582700610160828,0.7246747016906738,0.7204216122627258,0.6839234828948975
marquis,0.6258674263954163,0.7197457551956177,0.7055346965789795,0.6089720129966736
joel,0.6878722310066223,0.744922935962677,0.7459317445755005,0.6273921132087708
statham,0.6438869833946228,0.7081706523895264,0.6814635992050171,0.6208707094192505
nhlpa,0.6726717948913574,0.7283117175102234,0.7465706467628479,0.646278977394104
leaguer,0.6516690254211426,0.7264374494552612,0.7320162653923035,0.6577942371368408
espionage,0.6785954236984253,0.7362619638442993,0.7455790042877197,0.6392266154289246
downgrading,0.6580318212509155,0.739214301109314,0.7302759289741516,0.6451650261878967
minivan,0.6849455237388611,0.7481406927108765,0.7399355173110962,0.6415427923202515
vans,0.6760666370391846,0.7197140455245972,0.7407444715499878,0.6632655262947083
underscored,0.6755216121673584,0.7127016186714172,0.7471606731414795,0.6580276489257812
petr,0.6655671000480652,0.7354258894920349,0.7434676885604858,0.6607779264450073
nedved,0.6657177209854126,0.6812341809272766,0.7187614440917969,0.6589643359184265
flawed,0.6585792303085327,0.7241033315658569,0.7456063032150269,0.7007046937942505
blessing,0.6353667974472046,0.7214564085006714,0.7312918901443481,0.6666354537010193
digitized,0.6767978072166443,0.758668839931488,0.7516732215881348,0.6437404751777649
bulldozers,0.6808282136917114,0.7292355298995972,0.7434681057929993,0.6510557532310486
scraped,0.6509050130844116,0.7438001036643982,0.7306427955627441,0.6693148016929626
dirt,0.6687071919441223,0.7253550291061401,0.7299962043762207,0.6620545983314514
mauled,0.6035640239715576,0.6820481419563293,0.7047296166419983,0.6684708595275879
baked,0.6563616991043091,0.704913318157196,0.7177072763442993,0.6502791047096252
queensland,0.6605031490325928,0.7253705263137817,0.7325069904327393,0.6513254642486572
birthplace,0.6367222666740417,0.7266236543655396,0.7205520272254944,0.647386908531189
ardennes,0.6443570256233215,0.7379447221755981,0.7223947644233704,0.6766138672828674
dressing,0.6172410845756531,0.713506281375885,0.6965943574905396,0.6278073787689209
polite,0.6702426671981812,0.7167243957519531,0.7548754811286926,0.6446256637573242
demoralized,0.6538971662521362,0.6995322108268738,0.7243462204933167,0.6526781320571899
overthrew,0.6213780045509338,0.7067651748657227,0.6970758438110352,0.6355105638504028
conspired,0.6645265221595764,0.744558572769165,0.7645098567008972,0.6536988615989685
shih,0.6354705095291138,0.70766681432724,0.7205223441123962,0.6488029956817627
newman,0.7004139423370361,0.7126488089561462,0.7590507864952087,0.6299501657485962
bristol,0.664065957069397,0.7326271533966064,0.7303266525268555,0.6400840878486633
hassle,0.6496174335479736,0.7253727912902832,0.718631386756897,0.6514116525650024
sprouted,0.6739832162857056,0.7357965707778931,0.7302559614181519,0.6610863208770752
shortened,0.6764240264892578,0.7419392466545105,0.7382120490074158,0.6245670318603516
implied,0.6436808705329895,0.7047101259231567,0.7150610089302063,0.6491680145263672
democratically,0.6512089371681213,0.7148953080177307,0.717629075050354,0.6338903903961182
guru,0.6914071440696716,0.752708911895752,0.7472252249717712,0.6702041625976562
convenience,0.678993821144104,0.728813111782074,0.7443545460700989,0.6820629835128784
provocation,0.6591920852661133,0.7214197516441345,0.7239852547645569,0.6219572424888611
lauded,0.639263391494751,0.6996232271194458,0.7287770509719849,0.6181305050849915
tenure,0.6980788111686707,0.7389498353004456,0.7408770322799683,0.6578524708747864
misrepresenting,0.6127809882164001,0.6966283917427063,0.6968096494674683,0.6409140825271606
prescribing,0.622128963470459,0.6916365623474121,0.678246259689331,0.6282172799110413
navigation,0.6691895127296448,0.7038190364837646,0.7518681883811951,0.6410285830497742
scathing,0.7185405492782593,0.7056719660758972,0.7435610294342041,0.6764312982559204
psychology,0.6728435754776001,0.72491055727005,0.7330232262611389,0.6438802480697632
whistle,0.6626877784729004,0.7106934785842896,0.7222366333007812,0.617165744304657
merely,0.6771520376205444,0.705463707447052,0.7457458972930908,0.6743483543395996
harrowing,0.6890019774436951,0.7259432077407837,0.7491089105606079,0.6959605813026428
achieving,0.6763350963592529,0.7400444149971008,0.7456010580062866,0.6761665940284729
ascertain,0.6345928907394409,0.7030810713768005,0.731909453868866,0.6627727746963501
formalized,0.6006335616111755,0.6469414234161377,0.6398233771324158,0.5962933897972107
tune,0.6781224608421326,0.7278338670730591,0.7539339065551758,0.6643264293670654
lam,0.6490116715431213,0.7208520770072937,0.7501053810119629,0.6581282615661621
rub,0.6586591005325317,0.7099237442016602,0.7245878577232361,0.6696489453315735
downing,0.6593349575996399,0.7062897682189941,0.6864061951637268,0.6609460115432739
abraham,0.6974758505821228,0.7301608920097351,0.7505171298980713,0.658775806427002
warrior,0.7112353444099426,0.7070578336715698,0.7427939772605896,0.6405962705612183
incensed,0.6638003587722778,0.7012340426445007,0.7348058223724365,0.6484567523002625
jfe,0.595439076423645,0.6717923879623413,0.6695424318313599,0.6706871390342712
andrei,0.7121202945709229,0.7267343401908875,0.7502167224884033,0.6762727499008179
resentment,0.6876576542854309,0.7317090034484863,0.7773868441581726,0.6399784088134766
resemble,0.6411868929862976,0.7086190581321716,0.7163982391357422,0.6474259495735168
ofcom,0.6885566115379333,0.7471736073493958,0.7486624121665955,0.6649945974349976
relax,0.669566810131073,0.7227450013160706,0.7415705919265747,0.6348787546157837
barbaric,0.6320514678955078,0.7138269543647766,0.724468469619751,0.6639498472213745
corresponding,0.6352120637893677,0.7155618071556091,0.7093977928161621,0.6366110444068909
uptick,0.6585391759872437,0.7049417495727539,0.7526276707649231,0.6597066521644592
lending,0.6852326989173889,0.7145652174949646,0.7177453637123108,0.6688050627708435
educated,0.6844452023506165,0.7131092548370361,0.7225308418273926,0.6419026851654053
drafts,0.679105818271637,0.7028967142105103,0.7130849361419678,0.6651167869567871
thronged,0.6131297945976257,0.7256764769554138,0.7015150785446167,0.6955185532569885
loudspeakers,0.6589985489845276,0.732765793800354,0.7267512679100037,0.6511061787605286
mocking,0.6282141208648682,0.7415239810943604,0.7322078347206116,0.6663763523101807
glamorous,0.6662451028823853,0.7255212664604187,0.7103646993637085,0.6492661833763123
annually,0.655556857585907,0.7285619378089905,0.7519166469573975,0.6502904295921326
ineffective,0.66860032081604,0.728256344795227,0.7440934181213379,0.6303167343139648
inefficient,0.6507165431976318,0.7186908721923828,0.7246624231338501,0.6292873620986938
